기준_년분기_코드,행정동코드,통합_카테고리,sales_sum,sales_mean,sales_count,store_count,pop_sum,pop_mean,pop_count,행정동명
20253,11680580,의류/패션,37369152167,9342288041.75,4,315,4991598,4991598.0,1,삼성1동
20253,11680580,일반학원,618031059,618031059.0,1,62,4991598,4991598.0,1,삼성1동
20253,11680580,일식,6796093001,6796093001.0,1,51,4991598,4991598.0,1,삼성1동
20253,11680580,전자/통신,1476926748,369231687.0,4,13,4991598,4991598.0,1,삼성1동
20253,11680580,주점,7904422101,7904422101.0,1,49,4991598,4991598.0,1,삼성1동
20253,11680580,중식,17380396771,17380396771.0,1,58,4991598,4991598.0,1,삼성1동
20253,11680580,카페,10860990115,10860990115.0,1,0,4991598,4991598.0,1,삼성1동
20253,11680580,패스트푸드/치킨,3098700522,1549350261.0,2,0,4991598,4991598.0,1,삼성1동
20253,11680580,편의점,10367806567,10367806567.0,1,73,4991598,4991598.0,1,삼성1동
20253,11680580,한식,47607006067,47607006067.0,1,299,4991598,4991598.0,1,삼성1동
20253,11680590,B2B 서비스,2166266351,2166266351.0,1,1781,8923470,8923470.0,1,삼성2동
20253,11680590,미용실,1487384335,1487384335.0,1,147,8923470,8923470.0,1,삼성2동
20253,11680590,분식/간식,2146782393,1073391196.5,2,102,8923470,8923470.0,1,삼성2동
20253,11680590,뷰티/화장품,3491808280,1163936093.3333333,3,87,8923470,8923470.0,1,삼성2동
20253,11680590,생활용품 소매,4940927688,823487948.0,6,91,8923470,8923470.0,1,삼성2동
20253,11680590,수리/세탁,414722506,414722506.0,1,45,8923470,8923470.0,1,삼성2동
20253,11680590,숙박,425786628,425786628.0,1,32,8923470,8923470.0,1,삼성2동
20253,11680590,스포츠 강습,2819574825,2819574825.0,1,0,8923470,8923470.0,1,삼성2동
20253,11680590,스포츠/레저,678032528,339016264.0,2,59,8923470,8923470.0,1,삼성2동
20253,11680590,식품 소매,8243818260,2747939420.0,3,58,8923470,8923470.0,1,삼성2동
20253,11680590,애완동물,20776038,20776038.0,1,11,8923470,8923470.0,1,삼성2동
20253,11680590,양식/기타외식,3650081321,3650081321.0,1,33,8923470,8923470.0,1,삼성2동
20253,11680590,예술학원,286970635,286970635.0,1,169,8923470,8923470.0,1,삼성2동
20253,11680590,오락/유흥,277579416,138789708.0,2,10,8923470,8923470.0,1,삼성2동
20253,11680590,의료/약국,14548441549,2424740258.1666665,6,103,8923470,8923470.0,1,삼성2동
20253,11680590,의류/패션,825564422,412782211.0,2,77,8923470,8923470.0,1,삼성2동
20253,11680590,일반학원,6623903033,3311951516.5,2,150,8923470,8923470.0,1,삼성2동
20253,11680590,일식,1462744953,1462744953.0,1,33,8923470,8923470.0,1,삼성2동
20253,11680590,전자/통신,716927816,358463908.0,2,15,8923470,8923470.0,1,삼성2동
20253,11680590,주점,2850612438,2850612438.0,1,55,8923470,8923470.0,1,삼성2동
20253,11680590,중식,921204443,921204443.0,1,18,8923470,8923470.0,1,삼성2동
20253,11680590,카페,5871438760,5871438760.0,1,0,8923470,8923470.0,1,삼성2동
20253,11680590,패스트푸드/치킨,644077834,322038917.0,2,0,8923470,8923470.0,1,삼성2동
20253,11680590,편의점,7371554404,7371554404.0,1,69,8923470,8923470.0,1,삼성2동
20253,11680590,한식,21221763045,21221763045.0,1,190,8923470,8923470.0,1,삼성2동
20253,11680600,미용실,2129623322,2129623322.0,1,48,4501935,4501935.0,1,대치1동
20253,11680600,분식/간식,4676085042,2338042521.0,2,37,4501935,4501935.0,1,대치1동
20253,11680600,뷰티/화장품,225219023,75073007.66666667,3,34,4501935,4501935.0,1,대치1동
20253,11680600,생활용품 소매,243450003,81150001.0,3,24,4501935,4501935.0,1,대치1동
20253,11680600,수리/세탁,40548949,40548949.0,1,13,4501935,4501935.0,1,대치1동
20253,11680600,스포츠 강습,1142815625,1142815625.0,1,0,4501935,4501935.0,1,대치1동
20253,11680600,스포츠/레저,2639030596,1319515298.0,2,15,4501935,4501935.0,1,대치1동
20253,11680600,식품 소매,3826274756,956568689.0,4,20,4501935,4501935.0,1,대치1동
20253,11680600,양식/기타외식,358334469,358334469.0,1,3,4501935,4501935.0,1,대치1동
20253,11680600,예술학원,1281698582,1281698582.0,1,69,4501935,4501935.0,1,대치1동
20253,11680600,오락/유흥,1423524975,711762487.5,2,4,4501935,4501935.0,1,대치1동
20253,11680600,의료/약국,34209831655,5701638609.166667,6,103,4501935,4501935.0,1,대치1동
20253,11680600,의류/패션,144645225,72322612.5,2,26,4501935,4501935.0,1,대치1동
20253,11680600,일반학원,65217251969,32608625984.5,2,277,4501935,4501935.0,1,대치1동
20253,11680600,일식,667450939,667450939.0,1,8,4501935,4501935.0,1,대치1동
20253,11680600,주점,263564361,263564361.0,1,7,4501935,4501935.0,1,대치1동
20253,11680600,중식,1041157072,1041157072.0,1,10,4501935,4501935.0,1,대치1동
20253,11680600,카페,2737331117,2737331117.0,1,0,4501935,4501935.0,1,대치1동
20253,11680600,패스트푸드/치킨,563766252,281883126.0,2,0,4501935,4501935.0,1,대치1동
20253,11680600,편의점,4278117626,4278117626.0,1,28,4501935,4501935.0,1,대치1동
20253,11680600,한식,4092709798,4092709798.0,1,38,4501935,4501935.0,1,대치1동
20253,11680610,B2B 서비스,1387201096,462400365.3333333,3,1381,6783054,6783054.0,1,대치2동
20253,11680610,미용실,311477316,311477316.0,1,78,6783054,6783054.0,1,대치2동
20253,11680610,분식/간식,2690137478,1345068739.0,2,94,6783054,6783054.0,1,대치2동
20253,11680610,뷰티/화장품,4091000093,2045500046.5,2,53,6783054,6783054.0,1,대치2동
20253,11680610,생활용품 소매,2545205119,424200853.1666667,6,108,6783054,6783054.0,1,대치2동
20253,11680610,수리/세탁,79715857,79715857.0,1,38,6783054,6783054.0,1,대치2동
20253,11680610,스포츠 강습,2203185375,2203185375.0,1,0,6783054,6783054.0,1,대치2동
20253,11680610,스포츠/레저,2077270068,1038635034.0,2,55,6783054,6783054.0,1,대치2동
20253,11680610,식품 소매,6842991738,1710747934.5,4,55,6783054,6783054.0,1,대치2동
20253,11680610,양식/기타외식,1090857977,1090857977.0,1,18,6783054,6783054.0,1,대치2동
20253,11680610,예술학원,994396347,994396347.0,1,134,6783054,6783054.0,1,대치2동
20253,11680610,오락/유흥,487577985,162525995.0,3,13,6783054,6783054.0,1,대치2동
20253,11680610,의료/약국,57022377766,9503729627.666666,6,81,6783054,6783054.0,1,대치2동
20253,11680610,의류/패션,4674133484,1558044494.6666667,3,125,6783054,6783054.0,1,대치2동
20253,11680610,일반학원,78483883953,39241941976.5,2,384,6783054,6783054.0,1,대치2동
20253,11680610,일식,2494653709,2494653709.0,1,40,6783054,6783054.0,1,대치2동
20253,11680610,전자/통신,1336043683,668021841.5,2,22,6783054,6783054.0,1,대치2동
20253,11680610,주점,5276228871,5276228871.0,1,28,6783054,6783054.0,1,대치2동
20253,11680610,중식,3066368798,3066368798.0,1,29,6783054,6783054.0,1,대치2동
20253,11680610,카페,8285289527,8285289527.0,1,0,6783054,6783054.0,1,대치2동
20253,11680610,패스트푸드/치킨,2663471755,1331735877.5,2,0,6783054,6783054.0,1,대치2동
20253,11680610,편의점,6182800211,6182800211.0,1,71,6783054,6783054.0,1,대치2동
20253,11680610,한식,19686189429,19686189429.0,1,203,6783054,6783054.0,1,대치2동
20253,11680630,B2B 서비스,3511605561,877901390.25,4,1059,10740014,10740014.0,1,대치4동
20253,11680630,미용실,3283388848,3283388848.0,1,153,10740014,10740014.0,1,대치4동
20253,11680630,분식/간식,5573164538,2786582269.0,2,149,10740014,10740014.0,1,대치4동
20253,11680630,뷰티/화장품,3960171510,1320057170.0,3,68,10740014,10740014.0,1,대치4동
20253,11680630,생활용품 소매,5376796822,597421869.1111112,9,108,10740014,10740014.0,1,대치4동
20253,11680630,수리/세탁,141017677,141017677.0,1,53,10740014,10740014.0,1,대치4동
20253,11680630,숙박,333608911,333608911.0,1,44,10740014,10740014.0,1,대치4동
20253,11680630,스포츠 강습,1090070086,1090070086.0,1,0,10740014,10740014.0,1,대치4동
20253,11680630,스포츠/레저,601419202,300709601.0,2,57,10740014,10740014.0,1,대치4동
20253,11680630,식품 소매,2566032608,641508152.0,4,47,10740014,10740014.0,1,대치4동
20253,11680630,양식/기타외식,2426439775,2426439775.0,1,44,10740014,10740014.0,1,대치4동
20253,11680630,예술학원,7907496589,7907496589.0,1,231,10740014,10740014.0,1,대치4동
20253,11680630,오락/유흥,1760192828,586730942.6666666,3,34,10740014,10740014.0,1,대치4동
20253,11680630,의료/약국,22257699198,3709616533.0,6,111,10740014,10740014.0,1,대치4동
20253,11680630,의류/패션,2176819746,1088409873.0,2,182,10740014,10740014.0,1,대치4동
20253,11680630,일반학원,77274787691,38637393845.5,2,793,10740014,10740014.0,1,대치4동
20253,11680630,일식,4546129044,4546129044.0,1,63,10740014,10740014.0,1,대치4동
20253,11680630,전자/통신,2091396458,1045698229.0,2,13,10740014,10740014.0,1,대치4동
20253,11680630,주점,4569579481,4569579481.0,1,55,10740014,10740014.0,1,대치4동
20253,11680630,중식,2935496412,2935496412.0,1,48,10740014,10740014.0,1,대치4동
20253,11680630,카페,9354963396,9354963396.0,1,0,10740014,10740014.0,1,대치4동
20253,11680630,패스트푸드/치킨,3771653728,1885826864.0,2,0,10740014,10740014.0,1,대치4동
20253,11680630,편의점,16461119135,16461119135.0,1,80,10740014,10740014.0,1,대치4동
20253,11680630,한식,40828605475,40828605475.0,1,272,10740014,10740014.0,1,대치4동
20253,11680640,B2B 서비스,1160787653,386929217.6666667,3,5998,20900630,20900630.0,1,역삼1동
20253,11680640,미용실,4726207736,4726207736.0,1,464,20900630,20900630.0,1,역삼1동
20253,11680640,분식/간식,12416052727,6208026363.5,2,349,20900630,20900630.0,1,역삼1동
20253,11680640,뷰티/화장품,27512046328,9170682109.333334,3,323,20900630,20900630.0,1,역삼1동
20253,11680640,생활용품 소매,9706299503,1078477722.5555556,9,340,20900630,20900630.0,1,역삼1동
20253,11680640,수리/세탁,1297556824,648778412.0,2,135,20900630,20900630.0,1,역삼1동
20253,11680640,숙박,1223575780,1223575780.0,1,141,20900630,20900630.0,1,역삼1동
20253,11680640,스포츠 강습,1123212800,1123212800.0,1,0,20900630,20900630.0,1,역삼1동
20253,11680640,스포츠/레저,5130879259,2565439629.5,2,187,20900630,20900630.0,1,역삼1동
20253,11680640,식품 소매,32051661867,8012915466.75,4,141,20900630,20900630.0,1,역삼1동
20253,11680640,애완동물,74515496,74515496.0,1,30,20900630,20900630.0,1,역삼1동
20253,11680640,양식/기타외식,11204090333,11204090333.0,1,177,20900630,20900630.0,1,역삼1동
20253,11680640,예술학원,2831363536,2831363536.0,1,462,20900630,20900630.0,1,역삼1동
20253,11680640,오락/유흥,3503642692,1167880897.3333333,3,153,20900630,20900630.0,1,역삼1동
20253,11680640,의료/약국,128988616443,21498102740.5,6,514,20900630,20900630.0,1,역삼1동
20253,11680640,의류/패션,12663100908,4221033636.0,3,354,20900630,20900630.0,1,역삼1동
20253,11680640,일반학원,10497606675,5248803337.5,2,462,20900630,20900630.0,1,역삼1동
20253,11680640,일식,15391982354,15391982354.0,1,182,20900630,20900630.0,1,역삼1동
20253,11680640,전자/통신,14584873366,3646218341.5,4,81,20900630,20900630.0,1,역삼1동
20253,11680640,주점,24309181539,24309181539.0,1,271,20900630,20900630.0,1,역삼1동
20253,11680640,중식,9140162815,9140162815.0,1,151,20900630,20900630.0,1,역삼1동
20253,11680640,카페,38644869363,38644869363.0,1,0,20900630,20900630.0,1,역삼1동
20253,11680640,패스트푸드/치킨,7816839889,3908419944.5,2,0,20900630,20900630.0,1,역삼1동
20253,11680640,편의점,31364117463,31364117463.0,1,222,20900630,20900630.0,1,역삼1동
20253,11680640,한식,118583669703,118583669703.0,1,1067,20900630,20900630.0,1,역삼1동
20253,11680650,B2B 서비스,140977971,46992657.0,3,1596,12482409,12482409.0,1,역삼2동
20253,11680650,미용실,541259536,541259536.0,1,100,12482409,12482409.0,1,역삼2동
20253,11680650,분식/간식,4899519492,2449759746.0,2,110,12482409,12482409.0,1,역삼2동
20253,11680650,뷰티/화장품,2806554177,935518059.0,3,100,12482409,12482409.0,1,역삼2동
20253,11680650,생활용품 소매,4641195680,580149460.0,8,102,12482409,12482409.0,1,역삼2동
20253,11680650,수리/세탁,283158149,283158149.0,1,36,12482409,12482409.0,1,역삼2동
20253,11680650,숙박,1001472707,1001472707.0,1,47,12482409,12482409.0,1,역삼2동
20253,11680650,스포츠 강습,1803021577,1803021577.0,1,0,12482409,12482409.0,1,역삼2동
20253,11680650,스포츠/레저,3651852578,1825926289.0,2,74,12482409,12482409.0,1,역삼2동
20253,11680650,식품 소매,12360920912,2060153485.3333333,6,59,12482409,12482409.0,1,역삼2동
20253,11680650,양식/기타외식,966825831,966825831.0,1,34,12482409,12482409.0,1,역삼2동
20253,11680650,예술학원,1699869078,1699869078.0,1,169,12482409,12482409.0,1,역삼2동
20253,11680650,오락/유흥,211553369,105776684.5,2,20,12482409,12482409.0,1,역삼2동
20253,11680650,의료/약국,18950273902,3158378983.6666665,6,141,12482409,12482409.0,1,역삼2동
20253,11680650,의류/패션,4829792287,1609930762.3333333,3,90,12482409,12482409.0,1,역삼2동
20253,11680650,일반학원,6986732059,3493366029.5,2,121,12482409,12482409.0,1,역삼2동
20253,11680650,일식,1590538122,1590538122.0,1,33,12482409,12482409.0,1,역삼2동
20253,11680650,전자/통신,564265279,188088426.33333334,3,30,12482409,12482409.0,1,역삼2동
20253,11680650,주점,488112088,488112088.0,1,25,12482409,12482409.0,1,역삼2동
20253,11680650,중식,1222845822,1222845822.0,1,36,12482409,12482409.0,1,역삼2동
20253,11680650,카페,5041731093,5041731093.0,1,0,12482409,12482409.0,1,역삼2동
20253,11680650,패스트푸드/치킨,1339506671,669753335.5,2,0,12482409,12482409.0,1,역삼2동
20253,11680650,편의점,7841295704,7841295704.0,1,69,12482409,12482409.0,1,역삼2동
20253,11680650,한식,13547297483,13547297483.0,1,221,12482409,12482409.0,1,역삼2동
20253,11680655,B2B 서비스,654564153,218188051.0,3,440,8695467,8695467.0,1,도곡1동
20253,11680655,미용실,850012178,850012178.0,1,67,8695467,8695467.0,1,도곡1동
20253,11680655,분식/간식,2390498722,1195249361.0,2,47,8695467,8695467.0,1,도곡1동
20253,11680655,뷰티/화장품,1226726835,408908945.0,3,43,8695467,8695467.0,1,도곡1동
20253,11680655,생활용품 소매,1837811404,306301900.6666667,6,44,8695467,8695467.0,1,도곡1동
20253,11680655,수리/세탁,137807837,137807837.0,1,23,8695467,8695467.0,1,도곡1동
20253,11680655,숙박,25235500,25235500.0,1,19,8695467,8695467.0,1,도곡1동
20253,11680655,스포츠 강습,358434386,358434386.0,1,0,8695467,8695467.0,1,도곡1동
20253,11680655,스포츠/레저,1343081474,671540737.0,2,24,8695467,8695467.0,1,도곡1동
20253,11680655,식품 소매,6083652616,2027884205.3333333,3,26,8695467,8695467.0,1,도곡1동
20253,11680655,양식/기타외식,330049106,330049106.0,1,20,8695467,8695467.0,1,도곡1동
20253,11680655,예술학원,1476742661,1476742661.0,1,96,8695467,8695467.0,1,도곡1동
20253,11680655,의료/약국,30834336382,5139056063.666667,6,85,8695467,8695467.0,1,도곡1동
20253,11680655,의류/패션,2593579052,1296789526.0,2,35,8695467,8695467.0,1,도곡1동
20253,11680655,일반학원,3471767063,1735883531.5,2,67,8695467,8695467.0,1,도곡1동
20253,11680655,일식,541609961,541609961.0,1,7,8695467,8695467.0,1,도곡1동
20253,11680655,전자/통신,1473113459,491037819.6666667,3,12,8695467,8695467.0,1,도곡1동
20253,11680655,주점,983108518,983108518.0,1,15,8695467,8695467.0,1,도곡1동
20253,11680655,중식,236463583,236463583.0,1,7,8695467,8695467.0,1,도곡1동
20253,11680655,카페,975115759,975115759.0,1,0,8695467,8695467.0,1,도곡1동
20253,11680655,패스트푸드/치킨,50754912,25377456.0,2,0,8695467,8695467.0,1,도곡1동
20253,11680655,편의점,4867982590,4867982590.0,1,33,8695467,8695467.0,1,도곡1동
20253,11680655,한식,7715999610,7715999610.0,1,107,8695467,8695467.0,1,도곡1동
20253,11680656,B2B 서비스,1943997010,1943997010.0,1,420,4089946,4089946.0,1,도곡2동
20253,11680656,미용실,1355095719,1355095719.0,1,52,4089946,4089946.0,1,도곡2동
20253,11680656,분식/간식,2505550199,1252775099.5,2,55,4089946,4089946.0,1,도곡2동
20253,11680656,뷰티/화장품,2208282592,1104141296.0,2,32,4089946,4089946.0,1,도곡2동
20253,11680656,생활용품 소매,6273460011,1254692002.2,5,43,4089946,4089946.0,1,도곡2동
20253,11680656,수리/세탁,107591336,107591336.0,1,14,4089946,4089946.0,1,도곡2동
20253,11680656,스포츠 강습,559079793,559079793.0,1,0,4089946,4089946.0,1,도곡2동
20253,11680656,스포츠/레저,378660060,189330030.0,2,21,4089946,4089946.0,1,도곡2동
20253,11680656,식품 소매,3491602627,1745801313.5,2,18,4089946,4089946.0,1,도곡2동
20253,11680656,양식/기타외식,4106455449,4106455449.0,1,40,4089946,4089946.0,1,도곡2동
20253,11680656,예술학원,296979505,296979505.0,1,66,4089946,4089946.0,1,도곡2동
20253,11680656,오락/유흥,1236716444,618358222.0,2,9,4089946,4089946.0,1,도곡2동
20253,11680656,의료/약국,19818723673,3303120612.1666665,6,41,4089946,4089946.0,1,도곡2동
20253,11680656,의류/패션,1555521821,1555521821.0,1,55,4089946,4089946.0,1,도곡2동
20253,11680656,일반학원,1491000000,1491000000.0,1,49,4089946,4089946.0,1,도곡2동
20253,11680656,일식,2276981739,2276981739.0,1,19,4089946,4089946.0,1,도곡2동
20253,11680656,전자/통신,10564772,10564772.0,1,7,4089946,4089946.0,1,도곡2동
20253,11680656,주점,2208587307,2208587307.0,1,21,4089946,4089946.0,1,도곡2동
20253,11680656,중식,301090583,301090583.0,1,17,4089946,4089946.0,1,도곡2동
20253,11680656,카페,2944849120,2944849120.0,1,0,4089946,4089946.0,1,도곡2동
20253,11680656,패스트푸드/치킨,241234038,120617019.0,2,0,4089946,4089946.0,1,도곡2동
20253,11680656,편의점,2550914055,2550914055.0,1,29,4089946,4089946.0,1,도곡2동
20253,11680656,한식,10486810733,10486810733.0,1,91,4089946,4089946.0,1,도곡2동
20253,11680660,미용실,30503628,30503628.0,1,7,2143956,2143956.0,1,개포1동
20253,11680660,생활용품 소매,38703704,38703704.0,1,6,2143956,2143956.0,1,개포1동
20253,11680660,식품 소매,14008712,14008712.0,1,8,2143956,2143956.0,1,개포1동
20253,11680660,예술학원,60000000,60000000.0,1,10,2143956,2143956.0,1,개포1동
20253,11680660,의류/패션,14457685,14457685.0,1,14,2143956,2143956.0,1,개포1동
20253,11680660,일반학원,84025946,84025946.0,1,5,2143956,2143956.0,1,개포1동
20253,11680660,한식,25018035,25018035.0,1,4,2143956,2143956.0,1,개포1동
20253,11680670,B2B 서비스,139449773,69724886.5,2,239,2144568,2144568.0,1,개포2동
20253,11680670,미용실,954410461,954410461.0,1,53,2144568,2144568.0,1,개포2동
20253,11680670,분식/간식,2572342432,1286171216.0,2,52,2144568,2144568.0,1,개포2동
20253,11680670,뷰티/화장품,183014708,61004902.666666664,3,21,2144568,2144568.0,1,개포2동
20253,11680670,생활용품 소매,168655264,56218421.333333336,3,20,2144568,2144568.0,1,개포2동
20253,11680670,수리/세탁,14479084,14479084.0,1,19,2144568,2144568.0,1,개포2동
20253,11680670,스포츠 강습,1082799083,1082799083.0,1,0,2144568,2144568.0,1,개포2동
20253,11680670,스포츠/레저,105836516,52918258.0,2,20,2144568,2144568.0,1,개포2동
20253,11680670,식품 소매,3534111448,883527862.0,4,27,2144568,2144568.0,1,개포2동
20253,11680670,양식/기타외식,135192652,135192652.0,1,6,2144568,2144568.0,1,개포2동
20253,11680670,예술학원,341643288,341643288.0,1,88,2144568,2144568.0,1,개포2동
20253,11680670,오락/유흥,138066971,69033485.5,2,9,2144568,2144568.0,1,개포2동
20253,11680670,의료/약국,8324330486,1664866097.2,5,58,2144568,2144568.0,1,개포2동
20253,11680670,의류/패션,78153730,78153730.0,1,17,2144568,2144568.0,1,개포2동
20253,11680670,일반학원,4984470727,2492235363.5,2,73,2144568,2144568.0,1,개포2동
20253,11680670,일식,551611738,551611738.0,1,8,2144568,2144568.0,1,개포2동
20253,11680670,전자/통신,68689609,34344804.5,2,6,2144568,2144568.0,1,개포2동
20253,11680670,주점,856665057,856665057.0,1,9,2144568,2144568.0,1,개포2동
20253,11680670,중식,105905508,105905508.0,1,4,2144568,2144568.0,1,개포2동
20253,11680670,카페,506794056,506794056.0,1,0,2144568,2144568.0,1,개포2동
20253,11680670,패스트푸드/치킨,359557985,179778992.5,2,0,2144568,2144568.0,1,개포2동
20253,11680670,편의점,1011858436,1011858436.0,1,30,2144568,2144568.0,1,개포2동
20253,11680670,한식,4407893783,4407893783.0,1,52,2144568,2144568.0,1,개포2동
20253,11680690,B2B 서비스,3571213283,892803320.75,4,669,3410027,3410027.0,1,개포4동
20253,11680690,미용실,656196949,656196949.0,1,55,3410027,3410027.0,1,개포4동
20253,11680690,분식/간식,481245591,240622795.5,2,60,3410027,3410027.0,1,개포4동
20253,11680690,뷰티/화장품,1262429741,420809913.6666667,3,37,3410027,3410027.0,1,개포4동
20253,11680690,생활용품 소매,2275541813,325077401.85714287,7,83,3410027,3410027.0,1,개포4동
20253,11680690,수리/세탁,112234627,112234627.0,1,43,3410027,3410027.0,1,개포4동
20253,11680690,스포츠 강습,330190256,330190256.0,1,0,3410027,3410027.0,1,개포4동
20253,11680690,스포츠/레저,666679915,333339957.5,2,27,3410027,3410027.0,1,개포4동
20253,11680690,식품 소매,11749174486,2349834897.2,5,29,3410027,3410027.0,1,개포4동
20253,11680690,양식/기타외식,76408466,76408466.0,1,8,3410027,3410027.0,1,개포4동
20253,11680690,예술학원,1233114772,1233114772.0,1,78,3410027,3410027.0,1,개포4동
20253,11680690,오락/유흥,322226625,161113312.5,2,16,3410027,3410027.0,1,개포4동
20253,11680690,의료/약국,19019074305,3169845717.5,6,42,3410027,3410027.0,1,개포4동
20253,11680690,의류/패션,1438033134,719016567.0,2,40,3410027,3410027.0,1,개포4동
20253,11680690,일반학원,1199141290,599570645.0,2,53,3410027,3410027.0,1,개포4동
20253,11680690,일식,113055298,113055298.0,1,13,3410027,3410027.0,1,개포4동
20253,11680690,전자/통신,1710304733,570101577.6666666,3,23,3410027,3410027.0,1,개포4동
20253,11680690,주점,239043634,239043634.0,1,13,3410027,3410027.0,1,개포4동
20253,11680690,중식,922550860,922550860.0,1,7,3410027,3410027.0,1,개포4동
20253,11680690,카페,754451104,754451104.0,1,0,3410027,3410027.0,1,개포4동
20253,11680690,패스트푸드/치킨,642331157,321165578.5,2,0,3410027,3410027.0,1,개포4동
20253,11680690,편의점,1742172253,1742172253.0,1,44,3410027,3410027.0,1,개포4동
20253,11680690,한식,11506190172,11506190172.0,1,84,3410027,3410027.0,1,개포4동
20253,11680700,B2B 서비스,3243577750,1621788875.0,2,456,3382325,3382325.0,1,세곡동
20253,11680700,미용실,661009701,661009701.0,1,45,3382325,3382325.0,1,세곡동
20253,11680700,분식/간식,725795031,362897515.5,2,50,3382325,3382325.0,1,세곡동
20253,11680700,생활용품 소매,380705937,126901979.0,3,60,3382325,3382325.0,1,세곡동
20253,11680700,수리/세탁,110012386,110012386.0,1,24,3382325,3382325.0,1,세곡동
20253,11680700,스포츠 강습,1228394596,1228394596.0,1,0,3382325,3382325.0,1,세곡동
20253,11680700,스포츠/레저,336691239,168345619.5,2,17,3382325,3382325.0,1,세곡동
20253,11680700,식품 소매,10927845926,2731961481.5,4,29,3382325,3382325.0,1,세곡동
20253,11680700,애완동물,9013365,9013365.0,1,2,3382325,3382325.0,1,세곡동
20253,11680700,양식/기타외식,171868226,171868226.0,1,15,3382325,3382325.0,1,세곡동
20253,11680700,예술학원,367270472,367270472.0,1,74,3382325,3382325.0,1,세곡동
20253,11680700,의료/약국,8474759287,2118689821.75,4,41,3382325,3382325.0,1,세곡동
20253,11680700,의류/패션,8846797,8846797.0,1,26,3382325,3382325.0,1,세곡동
20253,11680700,일반학원,1636874857,818437428.5,2,77,3382325,3382325.0,1,세곡동
20253,11680700,일식,308765714,308765714.0,1,8,3382325,3382325.0,1,세곡동
20253,11680700,전자/통신,183637006,183637006.0,1,5,3382325,3382325.0,1,세곡동
20253,11680700,주점,143769439,143769439.0,1,9,3382325,3382325.0,1,세곡동
20253,11680700,중식,191766879,191766879.0,1,7,3382325,3382325.0,1,세곡동
20253,11680700,카페,1554261989,1554261989.0,1,0,3382325,3382325.0,1,세곡동
20253,11680700,패스트푸드/치킨,532237493,266118746.5,2,0,3382325,3382325.0,1,세곡동
20253,11680700,편의점,2962327724,2962327724.0,1,45,3382325,3382325.0,1,세곡동
20253,11680700,한식,4317043762,4317043762.0,1,69,3382325,3382325.0,1,세곡동
20253,11680720,미용실,295130379,295130379.0,1,29,2422166,2422166.0,1,일원본동
20253,11680720,뷰티/화장품,36315789,36315789.0,1,21,2422166,2422166.0,1,일원본동
20253,11680720,생활용품 소매,767510439,767510439.0,1,14,2422166,2422166.0,1,일원본동
20253,11680720,수리/세탁,14981155,14981155.0,1,10,2422166,2422166.0,1,일원본동
20253,11680720,스포츠/레저,445270954,222635477.0,2,8,2422166,2422166.0,1,일원본동
20253,11680720,식품 소매,720342741,720342741.0,1,8,2422166,2422166.0,1,일원본동
20253,11680720,예술학원,31591831,31591831.0,1,27,2422166,2422166.0,1,일원본동
20253,11680720,의료/약국,729192315,243064105.0,3,19,2422166,2422166.0,1,일원본동
20253,11680720,의류/패션,6609266,6609266.0,1,8,2422166,2422166.0,1,일원본동
20253,11680720,일반학원,721842392,721842392.0,1,37,2422166,2422166.0,1,일원본동
20253,11680720,카페,864120919,864120919.0,1,0,2422166,2422166.0,1,일원본동
20253,11680720,패스트푸드/치킨,190261137,95130568.5,2,0,2422166,2422166.0,1,일원본동
20253,11680720,편의점,6982828107,6982828107.0,1,21,2422166,2422166.0,1,일원본동
20253,11680720,한식,1119182784,1119182784.0,1,23,2422166,2422166.0,1,일원본동
20253,11680730,B2B 서비스,998631077,499315538.5,2,202,2493544,2493544.0,1,일원1동
20253,11680730,미용실,509434920,509434920.0,1,39,2493544,2493544.0,1,일원1동
20253,11680730,분식/간식,1159400472,579700236.0,2,40,2493544,2493544.0,1,일원1동
20253,11680730,뷰티/화장품,46449462,23224731.0,2,25,2493544,2493544.0,1,일원1동
20253,11680730,생활용품 소매,574197978,114839595.6,5,25,2493544,2493544.0,1,일원1동
20253,11680730,수리/세탁,83562862,41781431.0,2,32,2493544,2493544.0,1,일원1동
20253,11680730,스포츠 강습,329351859,329351859.0,1,0,2493544,2493544.0,1,일원1동
20253,11680730,스포츠/레저,176287025,176287025.0,1,23,2493544,2493544.0,1,일원1동
20253,11680730,식품 소매,1082443495,270610873.75,4,26,2493544,2493544.0,1,일원1동
20253,11680730,양식/기타외식,169696096,169696096.0,1,8,2493544,2493544.0,1,일원1동
20253,11680730,예술학원,316782235,316782235.0,1,44,2493544,2493544.0,1,일원1동
20253,11680730,오락/유흥,911992783,303997594.3333333,3,28,2493544,2493544.0,1,일원1동
20253,11680730,의료/약국,12949411825,2158235304.1666665,6,40,2493544,2493544.0,1,일원1동
20253,11680730,의류/패션,421507226,421507226.0,1,23,2493544,2493544.0,1,일원1동
20253,11680730,일반학원,519444758,519444758.0,1,30,2493544,2493544.0,1,일원1동
20253,11680730,일식,366675576,366675576.0,1,7,2493544,2493544.0,1,일원1동
20253,11680730,전자/통신,43517562,43517562.0,1,3,2493544,2493544.0,1,일원1동
20253,11680730,주점,1380154969,1380154969.0,1,16,2493544,2493544.0,1,일원1동
