기준_년분기_코드,행정동코드,통합카테고리,당월매출합,매출_20대합,행정동명,총유동인구,유동_20대,점포수,행정동_전체매출,행정동_전체점포수,업종_점포당매출,업종_매출점유율,업종_포화도,경쟁강도,매출_20대비율,유동_20대비율,MZ_차이,유동대비매출,점포대비유동
20253,11320511,편의점,2352924772,412388028,창1동,3461569,450125,33,30887993495,624,71300750.66666667,0.07617603171215638,0.052884615384615384,9.533249228890137e-06,0.1752661338379585,0.13003496391376282,0.04523116992419568,679.7278263122879,104896.0303030303
20253,11320511,한식,3724861529,339075494,창1동,3461569,450125,66,30887993495,624,56437295.89393939,0.12059253799062612,0.10576923076923077,1.9066498457780273e-05,0.09103036216517567,0.13003496391376282,-0.03900460174858715,1076.0616151230843,52448.01515151515
20253,11320512,B2B 서비스,458468974,7170580,창2동,10383795,1461875,130,20402471967,784,3526684.4153846153,0.022471246363751956,0.16581632653061223,1.2519507559615729e-05,0.015640273184549233,0.14078427010548647,-0.12514399692093725,44.152352198786666,79875.34615384616
20253,11320512,미용실,328520595,15209166,창2동,10383795,1461875,75,20402471967,784,4380274.6,0.01610199957786321,0.09566326530612244,7.222792822855228e-06,0.04629592857032296,0.14078427010548647,-0.0944883415351635,31.637815943015053,138450.6
20253,11320512,분식/간식,439477582,21584258,창2동,10383795,1461875,24,20402471967,784,18311565.916666668,0.021540408569649477,0.030612244897959183,2.3112937033136727e-06,0.04911344488101784,0.14078427010548647,-0.09167082522446862,42.32340700100493,432658.125
20253,11320512,뷰티/화장품,93928008,4940216,창2동,10383795,1461875,18,20402471967,784,5218222.666666667,0.0046037562581594995,0.02295918367346939,1.7334702774852547e-06,0.05259577100794047,0.14078427010548647,-0.088188499097546,9.045633893966512,576877.5
20253,11320512,생활용품 소매,136876712,0,창2동,10383795,1461875,32,20402471967,784,4277397.25,0.006708829803633177,0.04081632653061224,3.0817249377515637e-06,0.0,0.14078427010548647,-0.14078427010548647,13.18176177399496,324493.59375
20253,11320512,수리/세탁,17962760,1049656,창2동,10383795,1461875,35,20402471967,784,513221.71428571426,0.0008804207661235307,0.044642857142857144,3.370636650665773e-06,0.05843511798854965,0.14078427010548647,-0.08234915211693683,1.7298839200889462,296679.85714285716
20253,11320512,스포츠 강습,161841665,12348773,창2동,10383795,1461875,0,20402471967,784,161841665.0,0.00793245373706534,0.0,0.0,0.07630156919109798,0.14078427010548647,-0.06448270091438849,15.5859842186792,10383795.0
20253,11320512,식품 소매,7295481246,137922556,창2동,10383795,1461875,50,20402471967,784,145909624.92,0.3575783002079397,0.06377551020408163,4.815195215236819e-06,0.018905203282596445,0.14078427010548647,-0.12187906682289003,702.5833277717828,207675.9
