행정동명,통합카테고리,기준_년분기_코드,성장확률_pct,업종내_순위,업종내_전체동수,상위_퍼센트,등급
논현1동,뷰티/화장품,20253,49.0,197,394,50.0,B
논현1동,생활용품 소매,20253,48.0,217,405,53.6,C
논현1동,수리/세탁,20253,35.8,339,382,88.7,D
논현1동,숙박,20253,58.9,55,194,28.4,B
논현1동,스포츠/레저,20253,34.4,338,395,85.6,D
논현1동,식품 소매,20253,68.0,39,422,9.2,A
논현1동,애완동물,20253,56.5,46,147,31.3,B
논현1동,양식/기타외식,20253,61.1,46,241,19.1,A
논현1동,예술학원,20253,26.8,350,378,92.6,D
논현1동,오락/유흥,20253,57.0,93,361,25.8,B
논현1동,의료/약국,20253,58.4,128,413,31.0,B
논현1동,의류/패션,20253,64.9,144,402,35.8,B
논현1동,일반학원,20253,40.8,280,397,70.5,C
논현1동,일식,20253,40.5,180,279,64.5,C
논현1동,전자/통신,20253,59.7,97,309,31.4,B
논현1동,주점,20253,66.2,40,398,10.1,A
논현1동,중식,20253,61.0,55,358,15.4,A
논현1동,카페,20253,58.2,70,419,16.7,A
논현1동,패스트푸드/치킨,20253,66.8,28,409,6.8,A
논현1동,편의점,20253,50.1,106,405,26.2,B
논현1동,한식,20253,81.3,15,421,3.6,A
논현2동,B2B 서비스,20253,52.0,125,368,34.0,B
논현2동,미용실,20253,32.3,338,419,80.7,D
논현2동,분식/간식,20253,55.4,138,415,33.3,B
논현2동,뷰티/화장품,20253,52.6,169,394,42.9,B
논현2동,생활용품 소매,20253,47.4,224,405,55.3,C
논현2동,수리/세탁,20253,33.5,347,382,90.8,D
논현2동,숙박,20253,37.5,148,194,76.3,D
논현2동,스포츠/레저,20253,30.7,365,395,92.4,D
논현2동,식품 소매,20253,67.2,45,422,10.7,A
논현2동,애완동물,20253,38.4,105,147,71.4,C
논현2동,양식/기타외식,20253,69.6,15,241,6.2,A
논현2동,예술학원,20253,30.0,336,378,88.9,D
논현2동,오락/유흥,20253,55.9,105,361,29.1,B
논현2동,의료/약국,20253,33.0,365,413,88.4,D
논현2동,의류/패션,20253,75.2,57,402,14.2,A
논현2동,일반학원,20253,29.4,380,397,95.7,D
논현2동,일식,20253,58.4,51,279,18.3,A
논현2동,전자/통신,20253,23.3,263,309,85.1,D
논현2동,주점,20253,65.3,43,398,10.8,A
논현2동,중식,20253,71.1,15,358,4.2,A
논현2동,카페,20253,44.0,205,419,48.9,B
논현2동,패스트푸드/치킨,20253,65.8,33,409,8.1,A
논현2동,편의점,20253,48.8,124,405,30.6,B
논현2동,한식,20253,73.4,48,421,11.4,A
압구정동,B2B 서비스,20253,55.2,106,368,28.8,B
압구정동,미용실,20253,48.7,133,419,31.7,B
압구정동,분식/간식,20253,67.0,31,415,7.5,A
압구정동,뷰티/화장품,20253,37.9,285,394,72.3,C
압구정동,생활용품 소매,20253,20.2,376,405,92.8,D
압구정동,수리/세탁,20253,18.1,375,382,98.2,D
압구정동,스포츠/레저,20253,43.8,242,395,61.3,C
압구정동,식품 소매,20253,51.6,183,422,43.4,B
압구정동,양식/기타외식,20253,66.2,24,241,10.0,A
압구정동,예술학원,20253,36.4,282,378,74.6,C
압구정동,오락/유흥,20253,42.9,235,361,65.1,C
압구정동,의료/약국,20253,70.0,27,413,6.5,A
압구정동,의류/패션,20253,62.6,170,402,42.3,B
압구정동,일반학원,20253,42.5,258,397,65.0,C
압구정동,일식,20253,31.5,235,279,84.2,D
압구정동,전자/통신,20253,80.4,21,309,6.8,A
압구정동,주점,20253,72.2,14,398,3.5,A
압구정동,중식,20253,59.3,71,358,19.8,A
압구정동,카페,20253,43.0,220,419,52.5,C
압구정동,패스트푸드/치킨,20253,60.4,55,409,13.4,A
압구정동,편의점,20253,53.5,81,405,20.0,A
압구정동,한식,20253,65.9,88,421,20.9,A
청담동,B2B 서비스,20253,44.2,188,368,51.1,C
청담동,미용실,20253,62.1,37,419,8.8,A
청담동,분식/간식,20253,40.0,338,415,81.4,D
청담동,뷰티/화장품,20253,64.4,94,394,23.9,A
청담동,생활용품 소매,20253,75.3,33,405,8.1,A
청담동,수리/세탁,20253,41.1,308,382,80.6,D
청담동,스포츠/레저,20253,48.6,182,395,46.1,B
청담동,식품 소매,20253,34.5,351,422,83.2,D
청담동,애완동물,20253,27.0,136,147,92.5,D
청담동,양식/기타외식,20253,64.4,32,241,13.3,A
청담동,예술학원,20253,77.8,10,378,2.6,A
청담동,오락/유흥,20253,50.0,163,361,45.2,B
청담동,의료/약국,20253,42.4,305,413,73.8,C
청담동,의류/패션,20253,63.0,164,402,40.8,B
청담동,일반학원,20253,60.4,56,397,14.1,A
청담동,일식,20253,36.7,211,279,75.6,D
청담동,전자/통신,20253,46.7,154,309,49.8,B
청담동,주점,20253,26.8,369,398,92.7,D
청담동,중식,20253,61.3,51,358,14.2,A
청담동,카페,20253,55.8,85,419,20.3,A
청담동,패스트푸드/치킨,20253,46.9,179,409,43.8,B
청담동,편의점,20253,44.4,203,405,50.1,C
청담동,한식,20253,63.3,109,421,25.9,B
삼성1동,B2B 서비스,20253,41.0,213,368,57.9,C
삼성1동,미용실,20253,39.1,245,419,58.5,C
삼성1동,분식/간식,20253,32.4,391,415,94.2,D
삼성1동,뷰티/화장품,20253,48.0,202,394,51.3,C
삼성1동,생활용품 소매,20253,18.2,385,405,95.1,D
삼성1동,수리/세탁,20253,30.1,356,382,93.2,D
삼성1동,스포츠/레저,20253,72.3,23,395,5.8,A
삼성1동,식품 소매,20253,57.8,119,422,28.2,B
삼성1동,애완동물,20253,25.3,140,147,95.2,D
삼성1동,양식/기타외식,20253,44.8,160,241,66.4,C
삼성1동,오락/유흥,20253,42.4,241,361,66.8,C
삼성1동,의료/약국,20253,28.3,386,413,93.5,D
삼성1동,의류/패션,20253,44.1,311,402,77.4,D
삼성1동,일반학원,20253,54.8,107,397,27.0,B
삼성1동,일식,20253,53.9,76,279,27.2,B
삼성1동,전자/통신,20253,39.5,198,309,64.1,C
삼성1동,주점,20253,52.3,147,398,36.9,B
삼성1동,중식,20253,66.3,26,358,7.3,A
삼성1동,카페,20253,24.5,397,419,94.7,D
삼성1동,패스트푸드/치킨,20253,69.9,19,409,4.6,A
삼성1동,편의점,20253,38.3,311,405,76.8,D
삼성1동,한식,20253,51.3,207,421,49.2,B
삼성2동,B2B 서비스,20253,43.6,194,368,52.7,C
삼성2동,미용실,20253,48.7,135,419,32.2,B
삼성2동,분식/간식,20253,40.9,329,415,79.3,D
삼성2동,뷰티/화장품,20253,43.6,244,394,61.9,C
삼성2동,생활용품 소매,20253,56.6,152,405,37.5,B
삼성2동,수리/세탁,20253,65.7,158,382,41.4,B
삼성2동,숙박,20253,53.1,79,194,40.7,B
삼성2동,스포츠/레저,20253,44.6,232,395,58.7,C
삼성2동,식품 소매,20253,43.7,266,422,63.0,C
삼성2동,애완동물,20253,41.2,99,147,67.3,C
삼성2동,양식/기타외식,20253,59.1,59,241,24.5,A
삼성2동,예술학원,20253,38.9,252,378,66.7,C
삼성2동,오락/유흥,20253,56.5,96,361,26.6,B
삼성2동,의료/약국,20253,55.4,166,413,40.2,B
삼성2동,의류/패션,20253,49.7,278,402,69.2,C
삼성2동,일반학원,20253,39.6,290,397,73.0,C
삼성2동,일식,20253,44.1,142,279,50.9,C
삼성2동,전자/통신,20253,46.3,156,309,50.5,C
삼성2동,주점,20253,65.0,45,398,11.3,A
삼성2동,중식,20253,41.9,270,358,75.4,D
삼성2동,카페,20253,35.9,302,419,72.1,C
삼성2동,패스트푸드/치킨,20253,41.7,244,409,59.7,C
삼성2동,편의점,20253,48.8,125,405,30.9,B
삼성2동,한식,20253,57.4,154,421,36.6,B
대치1동,미용실,20253,21.6,417,419,99.5,D
대치1동,분식/간식,20253,45.2,269,415,64.8,C
대치1동,뷰티/화장품,20253,61.0,112,394,28.4,B
대치1동,생활용품 소매,20253,45.2,240,405,59.3,C
대치1동,수리/세탁,20253,69.8,127,382,33.2,B
대치1동,스포츠/레저,20253,53.4,133,395,33.7,B
대치1동,식품 소매,20253,22.8,415,422,98.3,D
대치1동,양식/기타외식,20253,30.7,219,241,90.9,D
대치1동,예술학원,20253,48.5,144,378,38.1,B
대치1동,오락/유흥,20253,25.0,345,361,95.6,D
대치1동,의료/약국,20253,59.4,119,413,28.8,B
대치1동,의류/패션,20253,73.9,71,402,17.7,A
대치1동,일반학원,20253,71.3,19,397,4.8,A
대치1동,일식,20253,16.4,279,279,100.0,D
대치1동,주점,20253,34.6,332,398,83.4,D
대치1동,중식,20253,51.5,164,358,45.8,B
대치1동,카페,20253,20.1,418,419,99.8,D
대치1동,패스트푸드/치킨,20253,32.4,363,409,88.8,D
대치1동,편의점,20253,31.6,386,405,95.3,D
대치1동,한식,20253,51.8,202,421,48.0,B
대치2동,B2B 서비스,20253,24.0,335,368,91.0,D
대치2동,미용실,20253,41.3,219,419,52.3,C
대치2동,분식/간식,20253,33.7,387,415,93.3,D
대치2동,뷰티/화장품,20253,57.8,128,394,32.5,B
대치2동,생활용품 소매,20253,43.0,256,405,63.2,C
대치2동,수리/세탁,20253,54.6,235,382,61.5,C
대치2동,스포츠/레저,20253,38.8,291,395,73.7,C
대치2동,식품 소매,20253,19.7,420,422,99.5,D
대치2동,양식/기타외식,20253,76.5,4,241,1.7,A
대치2동,예술학원,20253,38.1,260,378,68.8,C
대치2동,오락/유흥,20253,46.3,192,361,53.2,C
대치2동,의료/약국,20253,43.1,295,413,71.4,C
대치2동,의류/패션,20253,39.9,344,402,85.6,D
대치2동,일반학원,20253,36.2,333,397,83.9,D
대치2동,일식,20253,47.5,121,279,43.4,B
대치2동,전자/통신,20253,37.5,212,309,68.6,C
대치2동,주점,20253,16.0,396,398,99.5,D
대치2동,중식,20253,45.7,222,358,62.0,C
대치2동,카페,20253,43.2,214,419,51.1,C
대치2동,패스트푸드/치킨,20253,33.1,356,409,87.0,D
대치2동,편의점,20253,38.9,299,405,73.8,C
대치2동,한식,20253,33.1,369,421,87.6,D
대치4동,B2B 서비스,20253,57.7,88,368,23.9,A
대치4동,미용실,20253,24.8,411,419,98.1,D
대치4동,분식/간식,20253,41.5,321,415,77.3,D
대치4동,뷰티/화장품,20253,30.7,323,394,82.0,D
대치4동,생활용품 소매,20253,29.2,330,405,81.5,D
대치4동,수리/세탁,20253,65.5,164,382,42.9,B
대치4동,숙박,20253,34.6,161,194,83.0,D
대치4동,스포츠/레저,20253,35.9,329,395,83.3,D
대치4동,식품 소매,20253,49.3,209,422,49.5,B
대치4동,양식/기타외식,20253,41.4,179,241,74.3,C
대치4동,예술학원,20253,59.7,70,378,18.5,A
대치4동,오락/유흥,20253,52.5,132,361,36.6,B
대치4동,의료/약국,20253,71.0,24,413,5.8,A
대치4동,의류/패션,20253,53.1,255,402,63.4,C
대치4동,일반학원,20253,38.8,301,397,75.8,D
대치4동,일식,20253,52.8,84,279,30.1,B
대치4동,전자/통신,20253,13.7,300,309,97.1,D
대치4동,주점,20253,63.7,55,398,13.8,A
대치4동,중식,20253,62.6,44,358,12.3,A
대치4동,카페,20253,35.6,305,419,72.8,C
대치4동,패스트푸드/치킨,20253,32.0,371,409,90.7,D
대치4동,편의점,20253,38.5,308,405,76.0,D
대치4동,한식,20253,62.5,116,421,27.6,B
역삼1동,B2B 서비스,20253,42.9,203,368,55.2,C
역삼1동,미용실,20253,31.9,346,419,82.6,D
역삼1동,분식/간식,20253,23.9,414,415,99.8,D
역삼1동,뷰티/화장품,20253,45.2,231,394,58.6,C
역삼1동,생활용품 소매,20253,25.8,343,405,84.7,D
역삼1동,수리/세탁,20253,48.5,262,382,68.6,C
역삼1동,숙박,20253,53.2,78,194,40.2,B
역삼1동,스포츠/레저,20253,31.3,360,395,91.1,D
역삼1동,식품 소매,20253,28.3,395,422,93.6,D
역삼1동,애완동물,20253,49.1,65,147,44.2,B
역삼1동,양식/기타외식,20253,53.9,102,241,42.3,B
역삼1동,예술학원,20253,21.8,368,378,97.4,D
역삼1동,오락/유흥,20253,28.4,330,361,91.4,D
역삼1동,의료/약국,20253,45.2,278,413,67.3,C
역삼1동,의류/패션,20253,37.9,355,402,88.3,D
역삼1동,일반학원,20253,23.9,389,397,98.0,D
역삼1동,일식,20253,38.8,195,279,69.9,C
역삼1동,전자/통신,20253,40.9,187,309,60.5,C
역삼1동,주점,20253,45.4,222,398,55.8,C
역삼1동,중식,20253,37.0,304,358,84.9,D
역삼1동,카페,20253,34.2,324,419,77.3,D
역삼1동,패스트푸드/치킨,20253,42.3,239,409,58.4,C
역삼1동,편의점,20253,26.0,404,405,99.8,D
역삼1동,한식,20253,38.4,319,421,75.8,D
역삼2동,B2B 서비스,20253,50.8,134,368,36.4,B
역삼2동,미용실,20253,29.4,371,419,88.5,D
역삼2동,분식/간식,20253,45.1,271,415,65.3,C
역삼2동,뷰티/화장품,20253,81.2,9,394,2.3,A
역삼2동,생활용품 소매,20253,56.1,158,405,39.0,B
역삼2동,수리/세탁,20253,41.9,304,382,79.6,D
역삼2동,숙박,20253,47.1,112,194,57.7,C
역삼2동,스포츠/레저,20253,40.4,269,395,68.1,C
역삼2동,식품 소매,20253,34.8,348,422,82.5,D
역삼2동,양식/기타외식,20253,55.1,90,241,37.3,B
역삼2동,예술학원,20253,37.1,274,378,72.5,C
역삼2동,오락/유흥,20253,57.2,91,361,25.2,B
역삼2동,의료/약국,20253,40.2,327,413,79.2,D
역삼2동,의류/패션,20253,59.2,201,402,50.0,B
역삼2동,일반학원,20253,38.8,300,397,75.6,D
역삼2동,일식,20253,57.1,56,279,20.1,A
역삼2동,전자/통신,20253,10.3,307,309,99.4,D
역삼2동,주점,20253,43.0,248,398,62.3,C
역삼2동,중식,20253,48.4,194,358,54.2,C
역삼2동,카페,20253,37.2,289,419,69.0,C
역삼2동,패스트푸드/치킨,20253,38.8,288,409,70.4,C
역삼2동,편의점,20253,53.9,75,405,18.5,A
역삼2동,한식,20253,46.7,247,421,58.7,C
도곡1동,B2B 서비스,20253,64.7,54,368,14.7,A
도곡1동,미용실,20253,33.5,321,419,76.6,D
도곡1동,분식/간식,20253,37.8,353,415,85.1,D
도곡1동,뷰티/화장품,20253,25.5,356,394,90.4,D
도곡1동,생활용품 소매,20253,29.0,331,405,81.7,D
도곡1동,수리/세탁,20253,66.6,145,382,38.0,B
도곡1동,숙박,20253,60.7,48,194,24.7,A
도곡1동,스포츠/레저,20253,45.4,224,395,56.7,C
도곡1동,식품 소매,20253,27.2,403,422,95.5,D
도곡1동,양식/기타외식,20253,56.0,81,241,33.6,B
도곡1동,예술학원,20253,41.4,226,378,59.8,C
도곡1동,의료/약국,20253,57.1,146,413,35.4,B
도곡1동,의류/패션,20253,40.5,342,402,85.1,D
도곡1동,일반학원,20253,53.9,118,397,29.7,B
도곡1동,일식,20253,56.1,61,279,21.9,A
도곡1동,전자/통신,20253,48.5,146,309,47.2,B
도곡1동,주점,20253,31.3,358,398,89.9,D
도곡1동,중식,20253,34.0,328,358,91.6,D
도곡1동,카페,20253,46.5,174,419,41.5,B
도곡1동,패스트푸드/치킨,20253,48.6,165,409,40.3,B
도곡1동,편의점,20253,40.7,261,405,64.4,C
도곡1동,한식,20253,55.9,165,421,39.2,B
도곡2동,B2B 서비스,20253,70.4,29,368,7.9,A
도곡2동,미용실,20253,28.3,384,419,91.6,D
도곡2동,분식/간식,20253,57.6,108,415,26.0,B
도곡2동,뷰티/화장품,20253,40.8,265,394,67.3,C
도곡2동,생활용품 소매,20253,24.3,353,405,87.2,D
도곡2동,수리/세탁,20253,66.9,144,382,37.7,B
도곡2동,스포츠/레저,20253,54.3,120,395,30.4,B
도곡2동,식품 소매,20253,27.8,399,422,94.5,D
도곡2동,양식/기타외식,20253,49.7,132,241,54.8,C
도곡2동,예술학원,20253,20.0,372,378,98.4,D
도곡2동,오락/유흥,20253,16.1,361,361,100.0,D
도곡2동,의료/약국,20253,61.5,93,413,22.5,A
도곡2동,의류/패션,20253,81.0,14,402,3.5,A
도곡2동,일반학원,20253,65.3,31,397,7.8,A
도곡2동,일식,20253,40.2,184,279,65.9,C
도곡2동,전자/통신,20253,44.5,165,309,53.4,C
도곡2동,주점,20253,63.7,54,398,13.6,A
도곡2동,중식,20253,56.9,102,358,28.5,B
도곡2동,카페,20253,51.2,120,419,28.6,B
도곡2동,패스트푸드/치킨,20253,51.1,135,409,33.0,B
도곡2동,편의점,20253,38.9,298,405,73.6,C
도곡2동,한식,20253,63.5,106,421,25.2,B
개포1동,미용실,20253,32.4,337,419,80.4,D
개포1동,생활용품 소매,20253,73.4,47,405,11.6,A
개포1동,식품 소매,20253,55.3,144,422,34.1,B
개포1동,예술학원,20253,64.0,44,378,11.6,A
개포1동,의류/패션,20253,11.2,401,402,99.8,D
개포1동,일반학원,20253,45.3,234,397,58.9,C
개포1동,한식,20253,50.2,218,421,51.8,C
개포2동,B2B 서비스,20253,62.7,66,368,17.9,A
개포2동,미용실,20253,56.0,65,419,15.5,A
개포2동,분식/간식,20253,25.3,413,415,99.5,D
개포2동,뷰티/화장품,20253,51.2,182,394,46.2,B
개포2동,생활용품 소매,20253,46.4,230,405,56.8,C
개포2동,수리/세탁,20253,74.6,88,382,23.0,A
개포2동,스포츠/레저,20253,24.9,386,395,97.7,D
개포2동,식품 소매,20253,43.8,265,422,62.8,C
개포2동,양식/기타외식,20253,49.9,130,241,53.9,C
개포2동,예술학원,20253,46.0,166,378,43.9,B
개포2동,오락/유흥,20253,31.7,313,361,86.7,D
개포2동,의료/약국,20253,67.3,49,413,11.9,A
개포2동,의류/패션,20253,79.0,29,402,7.2,A
개포2동,일반학원,20253,68.7,22,397,5.5,A
개포2동,일식,20253,28.0,257,279,92.1,D
개포2동,전자/통신,20253,59.1,100,309,32.4,B
개포2동,주점,20253,33.9,342,398,85.9,D
개포2동,중식,20253,50.5,178,358,49.7,B
개포2동,카페,20253,33.4,327,419,78.0,D
개포2동,패스트푸드/치킨,20253,58.1,76,409,18.6,A
개포2동,편의점,20253,34.5,367,405,90.6,D
개포2동,한식,20253,62.5,117,421,27.8,B
개포4동,B2B 서비스,20253,37.2,243,368,66.0,C
개포4동,미용실,20253,37.0,276,419,65.9,C
개포4동,분식/간식,20253,59.3,90,415,21.7,A
개포4동,뷰티/화장품,20253,41.2,260,394,66.0,C
개포4동,생활용품 소매,20253,53.4,177,405,43.7,B
개포4동,수리/세탁,20253,66.0,153,382,40.1,B
개포4동,스포츠/레저,20253,23.6,388,395,98.2,D
개포4동,식품 소매,20253,57.9,116,422,27.5,B
개포4동,양식/기타외식,20253,38.5,192,241,79.7,D
개포4동,예술학원,20253,32.8,314,378,83.1,D
개포4동,오락/유흥,20253,29.9,323,361,89.5,D
개포4동,의료/약국,20253,28.8,381,413,92.3,D
개포4동,의류/패션,20253,34.2,369,402,91.8,D
개포4동,일반학원,20253,48.0,198,397,49.9,B
개포4동,일식,20253,59.8,42,279,15.1,A
개포4동,전자/통신,20253,9.2,309,309,100.0,D
개포4동,주점,20253,57.1,101,398,25.4,B
개포4동,중식,20253,45.1,228,358,63.7,C
개포4동,카페,20253,50.1,130,419,31.0,B
개포4동,패스트푸드/치킨,20253,60.0,57,409,13.9,A
개포4동,편의점,20253,51.1,95,405,23.5,A
개포4동,한식,20253,52.6,194,421,46.1,B
세곡동,B2B 서비스,20253,32.6,276,368,75.0,C
세곡동,미용실,20253,38.2,256,419,61.1,C
세곡동,분식/간식,20253,41.1,328,415,79.0,D
세곡동,생활용품 소매,20253,45.2,239,405,59.0,C
세곡동,수리/세탁,20253,46.7,272,382,71.2,C
세곡동,스포츠/레저,20253,42.3,258,395,65.3,C
세곡동,식품 소매,20253,55.0,147,422,34.8,B
세곡동,애완동물,20253,57.7,43,147,29.3,B
세곡동,양식/기타외식,20253,56.5,79,241,32.8,B
세곡동,예술학원,20253,44.7,183,378,48.4,B
세곡동,의료/약국,20253,69.1,36,413,8.7,A
세곡동,의류/패션,20253,80.1,20,402,5.0,A
세곡동,일반학원,20253,44.4,240,397,60.5,C
세곡동,일식,20253,41.9,162,279,58.1,C
세곡동,전자/통신,20253,20.7,274,309,88.7,D
세곡동,주점,20253,35.3,325,398,81.7,D
세곡동,중식,20253,38.1,296,358,82.7,D
세곡동,카페,20253,47.5,162,419,38.7,B
세곡동,패스트푸드/치킨,20253,42.5,234,409,57.2,C
세곡동,편의점,20253,43.9,212,405,52.3,C
세곡동,한식,20253,44.2,265,421,62.9,C
일원본동,미용실,20253,30.5,358,419,85.4,D
일원본동,뷰티/화장품,20253,76.6,30,394,7.6,A
일원본동,생활용품 소매,20253,22.2,364,405,89.9,D
일원본동,수리/세탁,20253,82.9,23,382,6.0,A
일원본동,스포츠/레저,20253,61.9,65,395,16.5,A
일원본동,식품 소매,20253,27.2,404,422,95.7,D
일원본동,예술학원,20253,57.1,88,378,23.3,A
일원본동,의료/약국,20253,31.7,372,413,90.1,D
일원본동,의류/패션,20253,44.0,313,402,77.9,D
일원본동,일반학원,20253,48.6,191,397,48.1,B
일원본동,카페,20253,51.0,122,419,29.1,B
일원본동,패스트푸드/치킨,20253,17.6,409,409,100.0,D
일원본동,편의점,20253,41.8,248,405,61.2,C
일원본동,한식,20253,54.5,176,421,41.8,B
일원1동,B2B 서비스,20253,40.7,217,368,59.0,C
일원1동,미용실,20253,34.1,316,419,75.4,D
일원1동,분식/간식,20253,30.2,402,415,96.9,D
일원1동,뷰티/화장품,20253,26.9,348,394,88.3,D
일원1동,생활용품 소매,20253,67.9,81,405,20.0,A
일원1동,수리/세탁,20253,58.2,212,382,55.5,C
일원1동,스포츠/레저,20253,29.2,371,395,93.9,D
일원1동,식품 소매,20253,47.7,225,422,53.3,C
일원1동,양식/기타외식,20253,45.7,154,241,63.9,C
일원1동,예술학원,20253,40.5,236,378,62.4,C
일원1동,오락/유흥,20253,45.9,200,361,55.4,C
일원1동,의료/약국,20253,60.4,107,413,25.9,B
일원1동,의류/패션,20253,54.2,244,402,60.7,C
일원1동,일반학원,20253,39.1,297,397,74.8,C
일원1동,일식,20253,31.0,241,279,86.4,D
일원1동,전자/통신,20253,70.4,50,309,16.2,A
일원1동,주점,20253,59.6,85,398,21.4,A
일원1동,중식,20253,49.7,183,358,51.1,C
일원1동,카페,20253,40.3,253,419,60.4,C
일원1동,패스트푸드/치킨,20253,55.4,93,409,22.7,A
일원1동,편의점,20253,44.0,207,405,51.1,C
일원1동,한식,20253,40.4,299,421,71.0,C
수서동,B2B 서비스,20253,12.4,362,368,98.4,D
수서동,미용실,20253,63.1,30,419,7.2,A
수서동,분식/간식,20253,62.3,63,415,15.2,A
수서동,뷰티/화장품,20253,23.9,367,394,93.1,D
수서동,생활용품 소매,20253,87.1,3,405,0.7,A
수서동,수리/세탁,20253,64.5,177,382,46.3,B
수서동,스포츠/레저,20253,68.3,39,395,9.9,A
수서동,식품 소매,20253,73.6,14,422,3.3,A
수서동,오락/유흥,20253,54.1,119,361,33.0,B
수서동,의료/약국,20253,26.2,394,413,95.4,D
수서동,의류/패션,20253,37.3,358,402,89.1,D
수서동,일반학원,20253,33.9,351,397,88.4,D
수서동,일식,20253,48.7,108,279,38.7,B
수서동,전자/통신,20253,64.1,77,309,24.9,A
수서동,주점,20253,47.3,200,398,50.3,C
수서동,중식,20253,44.6,234,358,65.4,C
수서동,카페,20253,59.1,65,419,15.5,A
수서동,패스트푸드/치킨,20253,56.2,91,409,22.2,A
수서동,편의점,20253,55.2,62,405,15.3,A
수서동,한식,20253,69.4,68,421,16.2,A
풍납1동,B2B 서비스,20253,74.7,16,368,4.3,A
풍납1동,미용실,20253,43.5,185,419,44.2,B
풍납1동,분식/간식,20253,55.9,129,415,31.1,B
풍납1동,뷰티/화장품,20253,41.3,259,394,65.7,C
풍납1동,생활용품 소매,20253,16.5,390,405,96.3,D
풍납1동,스포츠/레저,20253,57.3,100,395,25.3,B
풍납1동,식품 소매,20253,23.8,414,422,98.1,D
풍납1동,예술학원,20253,50.9,124,378,32.8,B
풍납1동,오락/유흥,20253,56.7,95,361,26.3,B
풍납1동,의료/약국,20253,24.7,399,413,96.6,D
풍납1동,의류/패션,20253,52.5,258,402,64.2,C
풍납1동,일반학원,20253,51.3,145,397,36.5,B
풍납1동,전자/통신,20253,33.7,227,309,73.5,C
풍납1동,주점,20253,52.8,143,398,35.9,B
풍납1동,중식,20253,62.7,43,358,12.0,A
풍납1동,카페,20253,43.8,209,419,49.9,B
풍납1동,패스트푸드/치킨,20253,25.5,404,409,98.8,D
풍납1동,편의점,20253,57.7,46,405,11.4,A
풍납1동,한식,20253,45.8,257,421,61.0,C
풍납2동,B2B 서비스,20253,17.8,353,368,95.9,D
풍납2동,미용실,20253,46.9,153,419,36.5,B
풍납2동,분식/간식,20253,52.3,184,415,44.3,B
풍납2동,뷰티/화장품,20253,56.3,138,394,35.0,B
풍납2동,생활용품 소매,20253,14.6,397,405,98.0,D
풍납2동,수리/세탁,20253,82.4,27,382,7.1,A
풍납2동,스포츠/레저,20253,71.2,28,395,7.1,A
풍납2동,식품 소매,20253,47.8,224,422,53.1,C
풍납2동,양식/기타외식,20253,68.1,19,241,7.9,A
풍납2동,예술학원,20253,67.0,33,378,8.7,A
풍납2동,오락/유흥,20253,58.3,86,361,23.8,A
풍납2동,의료/약국,20253,57.4,142,413,34.4,B
풍납2동,의류/패션,20253,68.8,117,402,29.1,B
풍납2동,일반학원,20253,53.7,123,397,31.0,B
풍납2동,전자/통신,20253,50.6,135,309,43.7,B
풍납2동,주점,20253,34.5,334,398,83.9,D
풍납2동,카페,20253,35.5,310,419,74.0,C
풍납2동,패스트푸드/치킨,20253,34.7,338,409,82.6,D
풍납2동,편의점,20253,40.7,260,405,64.2,C
풍납2동,한식,20253,63.4,107,421,25.4,B
거여1동,B2B 서비스,20253,19.3,348,368,94.6,D
거여1동,미용실,20253,41.1,222,419,53.0,C
거여1동,분식/간식,20253,46.0,259,415,62.4,C
거여1동,뷰티/화장품,20253,30.6,325,394,82.5,D
거여1동,생활용품 소매,20253,65.1,101,405,24.9,A
거여1동,수리/세탁,20253,63.4,182,382,47.6,B
거여1동,스포츠/레저,20253,38.8,292,395,73.9,C
거여1동,식품 소매,20253,17.8,422,422,100.0,D
거여1동,양식/기타외식,20253,25.3,237,241,98.3,D
거여1동,예술학원,20253,17.2,375,378,99.2,D
거여1동,오락/유흥,20253,47.1,181,361,50.1,C
거여1동,의료/약국,20253,18.3,410,413,99.3,D
거여1동,의류/패션,20253,57.5,218,402,54.2,C
거여1동,일반학원,20253,37.3,318,397,80.1,D
거여1동,전자/통신,20253,12.6,303,309,98.1,D
거여1동,주점,20253,62.3,59,398,14.8,A
거여1동,중식,20253,39.8,276,358,77.1,D
거여1동,카페,20253,43.1,217,419,51.8,C
거여1동,패스트푸드/치킨,20253,50.8,138,409,33.7,B
거여1동,편의점,20253,39.5,289,405,71.4,C
거여1동,한식,20253,35.3,350,421,83.1,D
거여2동,B2B 서비스,20253,51.2,130,368,35.3,B
거여2동,미용실,20253,44.5,172,419,41.1,B
거여2동,분식/간식,20253,33.8,385,415,92.8,D
거여2동,뷰티/화장품,20253,32.2,314,394,79.7,D
거여2동,생활용품 소매,20253,15.0,396,405,97.8,D
거여2동,수리/세탁,20253,85.4,11,382,2.9,A
거여2동,스포츠/레저,20253,54.5,118,395,29.9,B
거여2동,식품 소매,20253,69.1,32,422,7.6,A
거여2동,예술학원,20253,41.8,221,378,58.5,C
거여2동,오락/유흥,20253,32.0,312,361,86.4,D
거여2동,의료/약국,20253,67.7,45,413,10.9,A
거여2동,의류/패션,20253,70.5,102,402,25.4,B
거여2동,일반학원,20253,46.7,217,397,54.7,C
거여2동,일식,20253,27.1,261,279,93.5,D
거여2동,주점,20253,51.7,154,398,38.7,B
거여2동,카페,20253,56.6,79,419,18.9,A
